"date","county","state","fips","cases","deaths","new_cases","week_sum"
2020-10-30,"Worcester","Massachusetts","25027",16765,1173,185,905
2020-10-31,"Barnstable","Massachusetts","25001",2029,185,9,96
2020-10-31,"Berkshire","Massachusetts","25003",784,52,1,33
2020-10-31,"Bristol","Massachusetts","25005",12708,761,175,1140
2020-10-31,"Essex","Massachusetts","25009",24319,1356,230,1380
2020-10-31,"Franklin","Massachusetts","25011",479,73,0,19
2020-10-31,"Hampden","Massachusetts","25013",10254,817,103,753
2020-10-31,"Hampshire","Massachusetts","25015",1509,155,6,68
2020-10-31,"Middlesex","Massachusetts","25017",32557,2281,262,1525
2020-10-31,"Norfolk","Massachusetts","25021",11991,1111,100,522
2020-10-31,"Plymouth","Massachusetts","25023",11563,837,77,496
2020-10-31,"Suffolk","Massachusetts","25025",28851,1181,191,1505
2020-10-31,"Worcester","Massachusetts","25027",16894,1175,129,917
2020-11-01,"Barnstable","Massachusetts","25001",2051,185,22,107
2020-11-01,"Berkshire","Massachusetts","25003",789,52,5,28
2020-11-01,"Bristol","Massachusetts","25005",12812,763,104,1094
2020-11-01,"Essex","Massachusetts","25009",24500,1358,181,1325
2020-11-01,"Franklin","Massachusetts","25011",483,73,4,22
2020-11-01,"Hampden","Massachusetts","25013",10359,821,105,811
2020-11-01,"Hampshire","Massachusetts","25015",1520,155,11,71
2020-11-01,"Middlesex","Massachusetts","25017",32781,2288,224,1524
2020-11-01,"Norfolk","Massachusetts","25021",12089,1112,98,559
2020-11-01,"Plymouth","Massachusetts","25023",11631,839,68,508
2020-11-01,"Suffolk","Massachusetts","25025",29031,1183,180,1460
2020-11-01,"Worcester","Massachusetts","25027",17017,1177,123,953
2020-11-02,"Barnstable","Massachusetts","25001",2060,185,9,92
2020-11-02,"Berkshire","Massachusetts","25003",803,52,14,38
2020-11-02,"Bristol","Massachusetts","25005",12917,764,105,1039
2020-11-02,"Essex","Massachusetts","25009",24612,1358,112,1316
2020-11-02,"Franklin","Massachusetts","25011",487,74,4,20
2020-11-02,"Hampden","Massachusetts","25013",10425,822,66,702
2020-11-02,"Hampshire","Massachusetts","25015",1521,155,1,63
2020-11-02,"Middlesex","Massachusetts","25017",32907,2288,126,1506
2020-11-02,"Norfolk","Massachusetts","25021",12138,1114,49,547
2020-11-02,"Plymouth","Massachusetts","25023",11681,841,50,464
2020-11-02,"Suffolk","Massachusetts","25025",29166,1184,135,1343
2020-11-02,"Worcester","Massachusetts","25027",17077,1179,60,867
2020-11-03,"Barnstable","Massachusetts","25001",2065,185,5,73
2020-11-03,"Berkshire","Massachusetts","25003",808,52,5,34
2020-11-03,"Bristol","Massachusetts","25005",13010,766,93,1024
2020-11-03,"Essex","Massachusetts","25009",24724,1361,112,1306
2020-11-03,"Franklin","Massachusetts","25011",487,74,0,15
2020-11-03,"Hampden","Massachusetts","25013",10523,824,98,723
2020-11-03,"Hampshire","Massachusetts","25015",1537,155,16,72
2020-11-03,"Middlesex","Massachusetts","25017",33119,2290,212,1525
2020-11-03,"Norfolk","Massachusetts","25021",12222,1114,84,546
2020-11-03,"Plymouth","Massachusetts","25023",11747,843,66,453
2020-11-03,"Suffolk","Massachusetts","25025",29269,1184,103,1277
2020-11-03,"Worcester","Massachusetts","25027",17201,1180,124,852
2020-11-04,"Barnstable","Massachusetts","25001",2078,186,13,79
2020-11-04,"Berkshire","Massachusetts","25003",814,52,6,34
2020-11-04,"Bristol","Massachusetts","25005",13239,769,229,1072
2020-11-04,"Essex","Massachusetts","25009",25065,1362,341,1423
2020-11-04,"Franklin","Massachusetts","25011",490,74,3,18
2020-11-04,"Hampden","Massachusetts","25013",10651,825,128,750
2020-11-04,"Hampshire","Massachusetts","25015",1559,156,22,87
2020-11-04,"Middlesex","Massachusetts","25017",33452,2297,333,1644
2020-11-04,"Norfolk","Massachusetts","25021",12291,1116,69,558
2020-11-04,"Plymouth","Massachusetts","25023",11831,848,84,481
2020-11-04,"Suffolk","Massachusetts","25025",29474,1187,205,1322
2020-11-04,"Worcester","Massachusetts","25027",17348,1183,147,877
2020-11-05,"Barnstable","Massachusetts","25001",2089,186,11,85
2020-11-05,"Berkshire","Massachusetts","25003",818,52,4,37
2020-11-05,"Bristol","Massachusetts","25005",13440,771,201,1102
2020-11-05,"Essex","Massachusetts","25009",25365,1362,300,1504
2020-11-05,"Franklin","Massachusetts","25011",495,74,5,17
2020-11-05,"Hampden","Massachusetts","25013",10812,830,161,796
2020-11-05,"Hampshire","Massachusetts","25015",1580,157,21,96
2020-11-05,"Middlesex","Massachusetts","25017",33774,2305,322,1759
2020-11-05,"Norfolk","Massachusetts","25021",12394,1118,103,580
2020-11-05,"Plymouth","Massachusetts","25023",11929,848,98,506
2020-11-05,"Suffolk","Massachusetts","25025",29726,1189,252,1326
2020-11-05,"Worcester","Massachusetts","25027",17652,1185,304,1072
2020-11-06,"Barnstable","Massachusetts","25001",2111,186,22,91
2020-11-06,"Berkshire","Massachusetts","25003",829,52,11,46
2020-11-06,"Bristol","Massachusetts","25005",13657,771,217,1124
2020-11-06,"Essex","Massachusetts","25009",25741,1364,376,1652
2020-11-06,"Franklin","Massachusetts","25011",500,74,5,21
2020-11-06,"Hampden","Massachusetts","25013",11007,834,195,856
2020-11-06,"Hampshire","Massachusetts","25015",1604,158,24,101
2020-11-06,"Middlesex","Massachusetts","25017",34142,2310,368,1847
2020-11-06,"Norfolk","Massachusetts","25021",12538,1121,144,647
2020-11-06,"Plymouth","Massachusetts","25023",12022,848,93,536
2020-11-06,"Suffolk","Massachusetts","25025",30062,1191,336,1402
2020-11-06,"Worcester","Massachusetts","25027",17873,1189,221,1108
2020-11-07,"Barnstable","Massachusetts","25001",2123,186,12,94
2020-11-07,"Berkshire","Massachusetts","25003",838,52,9,54
2020-11-07,"Bristol","Massachusetts","25005",13876,773,219,1168
2020-11-07,"Essex","Massachusetts","25009",26137,1366,396,1818
2020-11-07,"Franklin","Massachusetts","25011",504,74,4,25
2020-11-07,"Hampden","Massachusetts","25013",11188,836,181,934
2020-11-07,"Hampshire","Massachusetts","25015",1638,158,34,129
2020-11-07,"Middlesex","Massachusetts","25017",34586,2314,444,2029
2020-11-07,"Norfolk","Massachusetts","25021",12697,1125,159,706
2020-11-07,"Plymouth","Massachusetts","25023",12131,850,109,568
2020-11-07,"Suffolk","Massachusetts","25025",30359,1193,297,1508
2020-11-07,"Worcester","Massachusetts","25027",18171,1194,298,1277
2020-11-08,"Barnstable","Massachusetts","25001",2139,186,16,88
2020-11-08,"Berkshire","Massachusetts","25003",845,52,7,56
2020-11-08,"Bristol","Massachusetts","25005",14065,774,189,1253
2020-11-08,"Essex","Massachusetts","25009",26490,1369,353,1990
2020-11-08,"Franklin","Massachusetts","25011",507,74,3,24
2020-11-08,"Hampden","Massachusetts","25013",11356,838,168,997
2020-11-08,"Hampshire","Massachusetts","25015",1659,158,21,139
2020-11-08,"Middlesex","Massachusetts","25017",34979,2319,393,2198
2020-11-08,"Norfolk","Massachusetts","25021",12795,1127,98,706
2020-11-08,"Plymouth","Massachusetts","25023",12195,851,64,564
2020-11-08,"Suffolk","Massachusetts","25025",30677,1198,318,1646
2020-11-08,"Worcester","Massachusetts","25027",18334,1195,163,1317
2020-11-09,"Barnstable","Massachusetts","25001",2150,186,11,90
2020-11-09,"Berkshire","Massachusetts","25003",861,52,16,58
2020-11-09,"Bristol","Massachusetts","25005",14171,777,106,1254
2020-11-09,"Essex","Massachusetts","25009",26621,1372,131,2009
2020-11-09,"Franklin","Massachusetts","25011",513,74,6,26
2020-11-09,"Hampden","Massachusetts","25013",11560,839,204,1135
2020-11-09,"Hampshire","Massachusetts","25015",1674,158,15,153
2020-11-09,"Middlesex","Massachusetts","25017",35177,2322,198,2270
2020-11-09,"Norfolk","Massachusetts","25021",12885,1127,90,747
2020-11-09,"Plymouth","Massachusetts","25023",12258,851,63,577
2020-11-09,"Suffolk","Massachusetts","25025",30857,1201,180,1691
2020-11-09,"Worcester","Massachusetts","25027",18474,1196,140,1397
2020-11-10,"Barnstable","Massachusetts","25001",2180,186,30,115
2020-11-10,"Berkshire","Massachusetts","25003",903,52,42,95
2020-11-10,"Bristol","Massachusetts","25005",14463,780,292,1453
2020-11-10,"Essex","Massachusetts","25009",26889,1374,268,2165
2020-11-10,"Franklin","Massachusetts","25011",517,74,4,30
2020-11-10,"Hampden","Massachusetts","25013",11727,842,167,1204
2020-11-10,"Hampshire","Massachusetts","25015",1693,158,19,156
2020-11-10,"Middlesex","Massachusetts","25017",35516,2325,339,2397
2020-11-10,"Norfolk","Massachusetts","25021",13055,1130,170,833
2020-11-10,"Plymouth","Massachusetts","25023",12372,855,114,625
2020-11-10,"Suffolk","Massachusetts","25025",31158,1201,301,1889
2020-11-10,"Worcester","Massachusetts","25027",18744,1199,270,1543
2020-11-11,"Barnstable","Massachusetts","25001",2202,186,22,124
2020-11-11,"Berkshire","Massachusetts","25003",953,52,50,139
2020-11-11,"Bristol","Massachusetts","25005",14827,784,364,1588
2020-11-11,"Essex","Massachusetts","25009",27231,1382,342,2166
2020-11-11,"Franklin","Massachusetts","25011",521,74,4,31
2020-11-11,"Hampden","Massachusetts","25013",11963,842,236,1312
2020-11-11,"Hampshire","Massachusetts","25015",1730,158,37,171
2020-11-11,"Middlesex","Massachusetts","25017",36023,2333,507,2571
2020-11-11,"Norfolk","Massachusetts","25021",13199,1136,144,908
2020-11-11,"Plymouth","Massachusetts","25023",12492,862,120,661
2020-11-11,"Suffolk","Massachusetts","25025",31454,1201,296,1980
2020-11-11,"Worcester","Massachusetts","25027",19095,1204,351,1747
2020-11-12,"Barnstable","Massachusetts","25001",2210,186,8,121
2020-11-12,"Berkshire","Massachusetts","25003",982,52,29,164
2020-11-12,"Bristol","Massachusetts","25005",15073,785,246,1633
2020-11-12,"Essex","Massachusetts","25009",27678,1384,447,2313
2020-11-12,"Franklin","Massachusetts","25011",528,74,7,33
2020-11-12,"Hampden","Massachusetts","25013",12149,844,186,1337
2020-11-12,"Hampshire","Massachusetts","25015",1761,158,31,181
2020-11-12,"Middlesex","Massachusetts","25017",36551,2341,528,2777
2020-11-12,"Norfolk","Massachusetts","25021",13351,1137,152,957
2020-11-12,"Plymouth","Massachusetts","25023",12616,862,124,687
2020-11-12,"Suffolk","Massachusetts","25025",31791,1203,337,2065
2020-11-12,"Worcester","Massachusetts","25027",19468,1208,373,1816
2020-11-13,"Barnstable","Massachusetts","25001",2243,186,33,132
2020-11-13,"Berkshire","Massachusetts","25003",1001,52,19,172
2020-11-13,"Bristol","Massachusetts","25005",15394,789,321,1737
2020-11-13,"Essex","Massachusetts","25009",28045,1387,367,2304
2020-11-13,"Franklin","Massachusetts","25011",536,75,8,36
2020-11-13,"Hampden","Massachusetts","25013",12462,845,313,1455
2020-11-13,"Hampshire","Massachusetts","25015",1815,159,54,211
2020-11-13,"Middlesex","Massachusetts","25017",37113,2347,562,2971
2020-11-13,"Norfolk","Massachusetts","25021",13523,1139,172,985
2020-11-13,"Plymouth","Massachusetts","25023",12703,863,87,681
2020-11-13,"Suffolk","Massachusetts","25025",32188,1204,397,2126
2020-11-13,"Worcester","Massachusetts","25027",19781,1211,313,1908
2020-11-14,"Barnstable","Massachusetts","25001",2266,187,23,143
2020-11-14,"Berkshire","Massachusetts","25003",1021,52,20,183
2020-11-14,"Bristol","Massachusetts","25005",15723,792,329,1847
2020-11-14,"Essex","Massachusetts","25009",28583,1390,538,2446
2020-11-14,"Franklin","Massachusetts","25011",545,75,9,41
2020-11-14,"Hampden","Massachusetts","25013",12732,849,270,1544
2020-11-14,"Hampshire","Massachusetts","25015",1850,160,35,212
2020-11-14,"Middlesex","Massachusetts","25017",37652,2351,539,3066
2020-11-14,"Norfolk","Massachusetts","25021",13668,1147,145,971
2020-11-14,"Plymouth","Massachusetts","25023",12827,865,124,696
2020-11-14,"Suffolk","Massachusetts","25025",32561,1205,373,2202
2020-11-14,"Worcester","Massachusetts","25027",20166,1212,385,1995
2020-11-15,"Barnstable","Massachusetts","25001",2287,188,21,148
2020-11-15,"Berkshire","Massachusetts","25003",1027,52,6,182
2020-11-15,"Bristol","Massachusetts","25005",15919,799,196,1854
2020-11-15,"Essex","Massachusetts","25009",28965,1392,382,2475
2020-11-15,"Franklin","Massachusetts","25011",550,75,5,43
2020-11-15,"Hampden","Massachusetts","25013",12923,855,191,1567
2020-11-15,"Hampshire","Massachusetts","25015",1874,160,24,215
2020-11-15,"Middlesex","Massachusetts","25017",38246,2355,594,3267
2020-11-15,"Norfolk","Massachusetts","25021",13802,1149,134,1007
2020-11-15,"Plymouth","Massachusetts","25023",12900,869,73,705
2020-11-15,"Suffolk","Massachusetts","25025",32792,1208,231,2115
2020-11-15,"Worcester","Massachusetts","25027",20375,1218,209,2041
2020-11-16,"Barnstable","Massachusetts","25001",2305,188,18,155
2020-11-16,"Berkshire","Massachusetts","25003",1072,52,45,211
2020-11-16,"Bristol","Massachusetts","25005",16146,805,227,1975
2020-11-16,"Essex","Massachusetts","25009",29209,1392,244,2588
2020-11-16,"Franklin","Massachusetts","25011",554,75,4,41
2020-11-16,"Hampden","Massachusetts","25013",13101,856,178,1541
2020-11-16,"Hampshire","Massachusetts","25015",1895,160,21,221
2020-11-16,"Middlesex","Massachusetts","25017",38643,2356,397,3466
2020-11-16,"Norfolk","Massachusetts","25021",13917,1149,115,1032
2020-11-16,"Plymouth","Massachusetts","25023",13031,870,131,773
2020-11-16,"Suffolk","Massachusetts","25025",33106,1209,314,2249
2020-11-16,"Worcester","Massachusetts","25027",20630,1219,255,2156
2020-11-17,"Barnstable","Massachusetts","25001",2374,188,69,194
2020-11-17,"Berkshire","Massachusetts","25003",1101,52,29,198
2020-11-17,"Bristol","Massachusetts","25005",16397,807,251,1934
2020-11-17,"Essex","Massachusetts","25009",29558,1395,349,2669
2020-11-17,"Franklin","Massachusetts","25011",555,75,1,38
2020-11-17,"Hampden","Massachusetts","25013",13318,859,217,1591
2020-11-17,"Hampshire","Massachusetts","25015",1918,160,23,225
2020-11-17,"Middlesex","Massachusetts","25017",39117,2360,474,3601
2020-11-17,"Norfolk","Massachusetts","25021",14064,1151,147,1009
2020-11-17,"Plymouth","Massachusetts","25023",13146,874,115,774
2020-11-17,"Suffolk","Massachusetts","25025",33366,1210,260,2208
2020-11-17,"Worcester","Massachusetts","25027",20911,1220,281,2167
2020-11-18,"Barnstable","Massachusetts","25001",2426,190,52,224
2020-11-18,"Berkshire","Massachusetts","25003",1151,52,50,198
2020-11-18,"Bristol","Massachusetts","25005",16791,815,394,1964
2020-11-18,"Essex","Massachusetts","25009",29983,1403,425,2752
2020-11-18,"Franklin","Massachusetts","25011",562,75,7,41
2020-11-18,"Hampden","Massachusetts","25013",13557,866,239,1594
2020-11-18,"Hampshire","Massachusetts","25015",1979,160,61,249
2020-11-18,"Middlesex","Massachusetts","25017",39666,2366,549,3643
2020-11-18,"Norfolk","Massachusetts","25021",14223,1153,159,1024
2020-11-18,"Plymouth","Massachusetts","25023",13260,878,114,768
2020-11-18,"Suffolk","Massachusetts","25025",33695,1215,329,2241
2020-11-18,"Worcester","Massachusetts","25027",21240,1225,329,2145
2020-11-19,"Barnstable","Massachusetts","25001",2456,190,30,246
2020-11-19,"Berkshire","Massachusetts","25003",1182,52,31,200
2020-11-19,"Bristol","Massachusetts","25005",17128,821,337,2055
2020-11-19,"Essex","Massachusetts","25009",30381,1407,398,2703
2020-11-19,"Franklin","Massachusetts","25011",565,75,3,37
2020-11-19,"Hampden","Massachusetts","25013",13701,873,144,1552
2020-11-19,"Hampshire","Massachusetts","25015",2010,160,31,249
2020-11-19,"Middlesex","Massachusetts","25017",40230,2367,564,3679
2020-11-19,"Norfolk","Massachusetts","25021",14380,1155,157,1029
2020-11-19,"Plymouth","Massachusetts","25023",13386,880,126,770
2020-11-19,"Suffolk","Massachusetts","25025",33994,1218,299,2203
2020-11-19,"Worcester","Massachusetts","25027",21632,1228,392,2164
2020-11-20,"Barnstable","Massachusetts","25001",2488,190,32,245
2020-11-20,"Berkshire","Massachusetts","25003",1201,52,19,200
2020-11-20,"Bristol","Massachusetts","25005",17337,825,209,1943
2020-11-20,"Essex","Massachusetts","25009",30674,1414,293,2629
2020-11-20,"Franklin","Massachusetts","25011",571,75,6,35
2020-11-20,"Hampden","Massachusetts","25013",13929,876,228,1467
2020-11-20,"Hampshire","Massachusetts","25015",2037,160,27,222
2020-11-20,"Middlesex","Massachusetts","25017",40680,2374,450,3567
2020-11-20,"Norfolk","Massachusetts","25021",14569,1155,189,1046
2020-11-20,"Plymouth","Massachusetts","25023",13505,882,119,802
2020-11-20,"Suffolk","Massachusetts","25025",34270,1224,276,2082
2020-11-20,"Worcester","Massachusetts","25027",22038,1233,406,2257
2020-11-21,"Barnstable","Massachusetts","25001",2626,190,138,360
2020-11-21,"Berkshire","Massachusetts","25003",1245,52,44,224
2020-11-21,"Bristol","Massachusetts","25005",17718,827,381,1995
2020-11-21,"Essex","Massachusetts","25009",31122,1418,448,2539
2020-11-21,"Franklin","Massachusetts","25011",579,75,8,34
2020-11-21,"Hampden","Massachusetts","25013",14167,880,238,1435
2020-11-21,"Hampshire","Massachusetts","25015",2074,160,37,224
2020-11-21,"Middlesex","Massachusetts","25017",41384,2379,704,3732
2020-11-21,"Norfolk","Massachusetts","25021",14766,1157,197,1098
2020-11-21,"Plymouth","Massachusetts","25023",13617,882,112,790
2020-11-21,"Suffolk","Massachusetts","25025",34584,1224,314,2023
2020-11-21,"Worcester","Massachusetts","25027",22415,1235,377,2249
2020-11-22,"Barnstable","Massachusetts","25001",2660,190,34,373
2020-11-22,"Berkshire","Massachusetts","25003",1260,52,15,233
2020-11-22,"Bristol","Massachusetts","25005",18018,828,300,2099
2020-11-22,"Essex","Massachusetts","25009",31725,1424,603,2760
2020-11-22,"Franklin","Massachusetts","25011",588,75,9,38
2020-11-22,"Hampden","Massachusetts","25013",14404,883,237,1481
2020-11-22,"Hampshire","Massachusetts","25015",2105,161,31,231
2020-11-22,"Middlesex","Massachusetts","25017",42019,2385,635,3773
2020-11-22,"Norfolk","Massachusetts","25021",14911,1160,145,1109
2020-11-22,"Plymouth","Massachusetts","25023",13746,883,129,846
2020-11-22,"Suffolk","Massachusetts","25025",34870,1225,286,2078
2020-11-22,"Worcester","Massachusetts","25027",22670,1237,255,2295
2020-11-23,"Barnstable","Massachusetts","25001",2691,190,31,386
2020-11-23,"Berkshire","Massachusetts","25003",1277,52,17,205
2020-11-23,"Bristol","Massachusetts","25005",18227,830,209,2081
2020-11-23,"Essex","Massachusetts","25009",32012,1424,287,2803
2020-11-23,"Franklin","Massachusetts","25011",592,75,4,38
2020-11-23,"Hampden","Massachusetts","25013",14582,884,178,1481
2020-11-23,"Hampshire","Massachusetts","25015",2119,161,14,224
2020-11-23,"Middlesex","Massachusetts","25017",42437,2391,418,3794
2020-11-23,"Norfolk","Massachusetts","25021",15006,1164,95,1089
2020-11-23,"Plymouth","Massachusetts","25023",13832,885,86,801
2020-11-23,"Suffolk","Massachusetts","25025",35124,1227,254,2018
2020-11-23,"Worcester","Massachusetts","25027",22865,1239,195,2235
2020-11-24,"Barnstable","Massachusetts","25001",2761,190,70,387
2020-11-24,"Berkshire","Massachusetts","25003",1359,52,82,258
2020-11-24,"Bristol","Massachusetts","25005",18411,834,184,2014
2020-11-24,"Essex","Massachusetts","25009",32308,1429,296,2750
